time,x,y,v_x,v_y
94392000.0,-4361630155.524776,287464772471.9253,-21891.73138242516,-62.3944163914354
94435200.0,-8144302168.690594,287440763262.0993,-21886.517122518206,-339.6712523463385
94478400.0,-11925899344.736036,287368850017.78796,-21877.65988793129,-616.7422444598507
94521600.0,-15705792452.862791,287249070753.7468,-21865.165585743554,-893.5561608844188
94564800.0,-19483353321.423126,287081472330.27313,-21849.0409275387,-1170.0619257893436
94608000.0,-23257954976.739666,286866110425.5405,-21829.293425185762,-1446.2086341304203
94651200.0,-27028971781.180622,286603049505.3874,-21805.93138629643,-1721.9455662950795
94694400.0,-30795779570.43477,286292362790.58124,-21778.96390936301,-1997.2222026146746
94737600.0,-34557755789.93124,285934132221.5814,-21748.400878581335,-2271.988237735711
94780800.0,-38314279630.34978,285528448420.82587,-21714.25295836327,-2546.193594841971
94824000.0,-42064732162.16828,285075410652.568,-21676.53158754363,-2819.788439719657
94867200.0,-45808496469.19478,284575126780.2902,-21635.248973286467,-3092.723194657853
94910400.0,-49544957781.03237,284027713221.7241,-21590.41808469614,-3364.9485521767697
94953600.0,-53273503604.42627,283433294901.5068,-21542.05264613851,-3636.415488576453
94996800.0,-56993523853.44314,282792005201.50464,-21490.16713027808,-3907.075277298806
95040000.0,-60704410978.43391,282103985908.8378,-21434.77675083686,-4176.879502095998
95083200.0,-64405560093.73235,281369387161.6383,-21375.897455081093,-4445.780069998512
95126400.0,-68096369104.0426,280588367392.5767,-21313.54591604208,-4713.72922407634
95169600.0,-71776238829.46997,279761093270.19476,-21247.73952447759,-4980.679555987004
95212800.0,-75444573129.15062,278887739638.0793,-21178.496380580364,-5246.584018304346
95256000.0,-79100779023.4366,277968489451.9167,-21105.835285440568,-5511.395936622226
95299200.0,-82744266814.59438,277003533714.467,-21029.77573226903,-5775.0690214275355
95342400.0,-86374450205.97513,275993071408.49725,-20950.33789738838,-6037.557379737127
95385600.0,-89990746419.61807,274937309427.7155,-20867.542630999193,-6298.8155264935385
95428800.0,-93592576312.24736,273836462505.7476,-20781.411447728493,-6558.798395714617
95472000.0,-97179364489.62576,272690753143.19876,-20691.96651696802,-6817.461351392392
95515200.0,-100750539419.22922,271500411532.8446,-20599.230653009767,-7074.760198136804
95558400.0,-104305533541.20714,270265675482.99472,-20503.227304986398,-7330.65119156014
95601600.0,-107843783377.59572,268986790339.07452,-20403.980546624258,-7585.0910483982825
95644800.0,-111364729639.7518,267664008903.47092,-20301.51506581676,-7838.036956365133
95688000.0,-114867817333.97675,266297591353.68793,-20195.856154025914,-8089.446583736821
95731200.0,-118352495865.30096,264887805158.85925,-20087.029695520054,-8339.278088662568
95774400.0,-121818219139.40141,263434924994.66486,-19975.062156455526,-8587.49012819935
95817600.0,-125264445662.62502,261939232656.69992,-19859.98057381044,-8834.041867067728
95860800.0,-128690638640.09335,260401016972.34402,-19741.812544178505,-9078.89298612646
95904000.0,-132096266071.86449,258820573711.17932,-19620.586212430946,-9322.003690563854
95947200.0,-135480800847.12936,257198205494.0071,-19496.330260254526,-9563.334717803933
95990400.0,-138843720836.42242,255534221700.51166,-19369.073894573867,-9802.847345125887
96033600.0,-142184508981.82605,253828938375.6212,-19238.846835865967,-10040.503396995382
96076800.0,-145502653385.151,252082678134.61584,-19105.679306375056,-10276.265252106703
96120000.0,-148797647394.07602,250295770067.03244,-18969.60201823575,-10510.095850134825
96163200.0,-152068989686.2312,248468549639.4166,-18830.64616151257,-10741.958698196839
96206400.0,-155316184351.21042,246601358596.97195,-18688.843392163715,-10971.81787702232
96249600.0,-158538740970.50122,244694544864.15714,-18544.225819937008,-11199.638046832566
96292800.0,-161736174695.3197,242748462444.2807,-18396.825996205924,-11425.38445292875
96336000.0,-164908006322.34125,240763471318.14432,-18246.676901753435,-11649.02293098938
96379200.0,-168053762367.31793,238739937341.7843,-18093.81193451144,-11870.519912077576
96422400.0,-171172975136.5755,236678232143.36176,-17938.26489726346,-12089.842427358995
96465600.0,-174265182796.3841,234578733019.25143,-17780.069985318096,-12306.95811253137
96508800.0,-177329929440.1977,232441822829.37833,-17619.261774160845,-12521.835211966925
96552000.0,-180366765153.75897,230267889891.8528,-17455.87520709158,-12734.442582569043
96595200.0,-183375246078.0678,228057327876.9523,-17289.945582855064,-12944.749697344856
96638400.0,-186354934470.212,225810535700.4994,-17121.508543271633,-13152.726648695594
96681600.0,-189305398762.06097,223527917416.6847,-16950.60006087516,-13358.344151426676
96724800.0,-192226213616.82404,221209882110.3828,-16777.25642656527,-13561.573545479807
96768000.0,-195116959983.4757,218856843789.0094,-16601.51423728063,-13762.38679838944
96811200.0,-197977225149.05252,216469221273.96683,-16423.410383700048,-13960.756507466218
96854400.0,-200806602788.82584,214047438091.7254,-16242.982037977938,-14156.655901710103
96897600.0,-203604693014.35748,211591922364.58673,-16060.266641520666,-14350.058843456125
96940800.0,-206371102419.44528,209103106701.17545,-15875.301892810015,-14540.93982975582
96984000.0,-209105444123.9669,206581428086.70456,-15688.12573527999,-14729.273993497594
97027200.0,-211807337815.6317,204027327773.05988,-15498.776345252953,-14915.037104269368
97070400.0,-214476409789.65106,201441251168.74695,-15307.292119941,-15098.205568967025
97113600.0,-217112292986.33832,198823647728.74536,-15113.711665518262,-15278.75643215233
97156800.0,-219714627026.6517,196174970844.3127,-14918.07378526972,-15456.667376164056
97200000.0,-222283058245.69293,193495677732.781,-14720.41746782192,-15631.916720986275
97243200.0,-224817239724.17633,190786229327.38748,-14520.78187546087,-15804.483423877791
97286400.0,-227316831317.88354,188047090167.18033,-14319.20633254216,-15974.347078766854
97329600.0,-229781499685.12015,185278728287.0403,-14115.730313998254,-16141.487915415391
97372800.0,-232210918312.1911,182481615107.85757,-13910.393433947704,-16305.886798357082
97416000.0,-234604767536.9131,179656225326.90247,-13703.23543441088,-16467.5252256137
97459200.0,-236962734570.18204,176803036808.42868,-13494.29617413662,-16626.385327194213
97502400.0,-239284513515.61536,173922530474.54587,-13283.615617544045,-16782.449863381244
97545600.0,-241569805387.289,171015190196.39832,-13071.233823783678,-16935.702222809534
97588800.0,-243818318125.59015,168081502685.6856,-12857.190935921712,-17086.126420341137
97632000.0,-246029766611.20688,165121957386.55948,-12641.527170251198,-17233.707094742127
97675200.0,-248203872677.27716,162137046367.93192,-12424.282805733746,-17378.42950616566
97718400.0,-250340365119.71957,159127264216.22687,-12205.498173575108,-17520.27953344625
97761600.0,-252438979705.76935,156093107928.60864,-11985.213646937904,-17659.243671210228
97804800.0,-254499459180.74338,153035076806.71793,-11763.469630794563,-17795.30902680733
97848000.0,-256521553273.05835,149953672350.94638,-11540.30655192334,-17928.46331706838
97891200.0,-258505018697.52768,146849398155.27972,-11315.764849050207,-18058.694864894172
97934400.0,-260449619156.96158,143722759802.7381,-11089.884963139115,-18185.992595680473
97977600.0,-262355125342.0966,140574264761.44168,-10862.707327833099,-18310.346033584334
98020800.0,-264221314929.8806,137404422281.32895,-10634.272360048424,-18431.745297636684
98064000.0,-266047972580.14008,134213743291.55388,-10404.620450723876,-18550.18109770633
98107200.0,-267834889930.65585,131002740298.58733,-10173.791955727113,-18665.6447303204
98150400.0,-269581865590.6756,127771927285.04727,-9941.827186919845,-18778.128074346358
98193600.0,-271288705132.88974,124521819609.28181,-9708.766403383468,-18887.623586540536
98236800.0,-272955221083.89865,121252933905.72725,-9474.649802806593,-18994.124296968403
98280000.0,-274581232913.19992,117965787986.06374,-9239.517513035798,-19097.623804301416
98323200.0,-276166567020.723,114660900741.18915,-9003.409583790755,-19198.116270995597
98366400.0,-277711056722.9402,111338792044.03159,-8766.365978544756,-19295.596418356716
98409600.0,-279214542237.58264,107999982653.21991,-8528.426566571508,-19390.059521497136
98452800.0,-280676870666.98975,104644994117.63052,-8289.631115158953,-19481.501404189108
98496000.0,-282097895980.1216,101274348681.82845,-8050.019281990676,-19569.9184336195
98539200.0,-283477478993.262,97888569192.41914,-7809.630607695401,-19655.30751505075
98582400.0,-284815487349.44336,94488179005.32736,-7568.504508564897,-19737.666086392834
98625600.0,-286111795496.6201,91073701894.01778,-7326.680269440505,-19816.992112690976
98668800.0,-287366284664.6215,87645661958.67218,-7084.197036768352,-19893.284080533864
98712000.0,-288578842840.91266,84204583536.33652,-6841.093811823238,-19966.540992386937
98755200.0,-289749364745.19196,80750991112.05045,-6597.409444101027,-20036.76236085533
98798400.0,-290877751802.8553,77285409230.97145,-6353.18262487926,-20103.94820288107
98841600.0,-291963912117.3557,73808362411.50471,-6108.451880945625,-20168.09903387888
98884800.0,-293007760441.48663,70320375059.44899,-5863.255568493769,-20229.215861815093
98928000.0,-294009218147.61896,66821971383.16822,-5617.63186718588,-20287.300181233946
98971200.0,-294968213196.9194,63313675309.79773,-5371.618774381308,-20342.353967235504
99014400.0,-295884680107.58026,59796010402.49325,-5125.25409953046,-20394.37966940949
99057600.0,-296758559922.08765,56269499778.73,-4878.57545873304,-20443.38020572903
99100800.0,-297589800173.5574,52734666029.65877,-4631.6202694596805,-20489.35895640846
99144000.0,-298378354851.1665,49192031140.52488,-4384.425745435861,-20532.319757729118
99187200.0,-299124184364.70856,45642116412.15546,-4137.028891686982,-20572.266895836994
99230400.0,-299827255508.3001,42085442383.51963,-3889.4664997433324,-20609.205100516156
99273600.0,-300487541423.26654,38522528755.365715,-3641.775143003641,-20643.13953894155
99316800.0,-301105021560.2336,34953894314.938736,-3393.9911722558145,-20674.075809414964
99360000.0,-301679681640.4533,31380056861.781044,-3146.150711353386,-20702.019935087672
99403200.0,-302211513616.3891,27801533134.618137,-2898.28965304616,-20726.978357673222
99446400.0,-302700515631.58844,24218838739.33128,-2650.443654963424,-20748.957931153895
99489600.0,-303146691979.86835,20632488078.017788,-2402.648135748087,-20767.965915484052
99532800.0,-303550053063.8403,17042994279.139412,-2154.93827134001,-20784.00997029367
99576000.0,-303910615352.79944,13450869128.758608,-1907.3489914067509,-20797.098148595243
99619200.0,-304228401340.0043,9856623002.861965,-1659.914975919895,-20807.238890497105
99662400.0,-304503439499.3716,6260764800.769556,-1412.6706518750862,-20814.441016926205
99705600.0,-304735764241.6114,2663801879.6284323,-1165.6501901538309,-20818.713723363187
99748800.0,-304925415869.8264,-933760010.0120229,-918.8875025251039,-20820.06657359268
99792000.0,-305072440534.5996,-4531416787.54561,-672.4162387847389,-20818.509493471505
99835200.0,-305176890188.5944,-8128666104.578939,-426.26978403055335,-20814.052764717442
99878400.0,-305238822540.68994,-11725007406.128838,-180.48125607111905,-20806.707018721183
99921600.0,-305258301009.67535,-15319941990.75167,64.91649703394248,-20796.483230383932
99964800.0,-305235394677.5247,-18912973069.609116,309.8908993042907,-20783.392711983073
100008000.0,-305170178242.2759,-22503605824.475365,554.4096490420015,-20767.447107068245
100051200.0,-305062731970.5341,-26091347464.691082,798.4407209097108,-20748.658384390055
100094400.0,-304913141649.62286,-29675707283.06992,1041.9523678859935,-20727.03883186362
100137600.0,-304721498539.4024,-33256196710.76366,1284.9131231002236,-20702.60105056901
100180800.0,-304487899323.77655,-36832329371.09247,1527.2918015491805,-20675.357948790584
100224000.0,-304212446061.90894,-40403621132.34709,1769.0575016976782,-20645.322736097205
100267200.0,-303895246139.1679,-43969590159.57013,2010.1796069655172,-20612.50891746511
100310400.0,-303536412217.81995,-47529756965.32384,2250.627787103057,-20576.93028744524
100353600.0,-303136062187.4902,-51083644459.45227,2490.3719994577214,-20538.60092437678
100396800.0,-302694319115.4094,-54630777997.84573,2729.382490133769,-20497.535184648423
100440000.0,-302211311196.46606,-58170685430.21596,2967.629795047636,-20453.747697008992
100483200.0,-301687171703.07996,-61702897146.89056,3205.084740881196,-20407.25335692888
100526400.0,-301122038934.91693,-65226946124.63563,3441.718445935254,-20358.067321013677
100569600.0,-300516056168.46,-68742367971.51556,3677.5023208856155,-20306.20500147134
100612800.0,-299869371606.45465,-72248700970.7994,3912.408069444048,-20251.68206063415
100656000.0,-299182138327.2445,-75745486123.92313,4146.407688926461,-20194.51440553669
100699200.0,-298454514234.0129,-79232267192.51799,4379.473470730623,-20134.71818255094
100742400.0,-297686662003.9462,-82708590739.51436,4611.578000725732,-20072.30977207951
100785600.0,-296878749037.3343,-86174006169.33138,4842.694159556121,-20007.305783308082
100828800.0,-296030947406.62195,-89628065767.1628,5072.795122861423,-19939.72304901794
100872000.0,-295143433805.4264,-93070324737.36926,5301.854361415442,-19869.578620459462
100915200.0,-294216389497.53485,-96500341240.98767,5529.845641186026,-19796.889762287406
100958400.0,-293250000265.89484,-99917676432.3683,5756.743023318179,-19721.673947558695
101001600.0,-292244456361.61163,-103321894494.95067,5982.520864042663,-19643.948852793405
101044800.0,-291199952452.9646,-106712562676.18889,6207.153814512301,-19563.73235309963
101088000.0,-290116687574.45514,-110089251321.63762,6430.61682056821,-19481.042517362715
101131200.0,-288994865075.8986,-113451533908.20998,6652.885122438119,-19395.89760349946
101174400.0,-287834692571.57104,-116798987076.61827,6873.934254368973,-19308.316053777668
101217600.0,-286636381889.42285,-120131190663.00931,7093.740044195957,-19218.316490201578
